date,outlet,dish,quantity,channel
2024-06-11,Marina,Margherita Pizza,8,Delivery
2024-06-11,Marina,Pad Thai,30,POS
2024-06-11,Marina,Pad Thai,10,Delivery
2024-06-11,Marina,Beef Rice Bowl,31,POS
2024-06-11,Marina,Beef Rice Bowl,13,Delivery
2024-06-11,Marina,Mushroom Pizza,39,POS
2024-06-11,Marina,Mushroom Pizza,13,Delivery
2024-06-11,Uptown,Chicken Rice Bowl,12,POS
2024-06-11,Uptown,Chicken Rice Bowl,4,Delivery
2024-06-11,Uptown,Beef Burger,13,POS
2024-06-11,Uptown,Beef Burger,6,Delivery
2024-06-11,Uptown,Veggie Salad,20,POS
2024-06-11,Uptown,Veggie Salad,8,Delivery
2024-06-11,Uptown,Spaghetti Bolognese,23,POS
2024-06-11,Uptown,Spaghetti Bolognese,8,Delivery
2024-06-11,Uptown,Fish Tacos,26,POS
2024-06-11,Uptown,Fish Tacos,9,Delivery
2024-06-11,Uptown,Fried Rice,30,POS
2024-06-11,Uptown,Fried Rice,10,Delivery
2024-06-11,Uptown,Grilled Chicken Plate,10,POS
2024-06-11,Uptown,Grilled Chicken Plate,4,Delivery
2024-06-11,Uptown,Caesar Wrap,12,POS
2024-06-11,Uptown,Caesar Wrap,5,Delivery
2024-06-11,Uptown,Margherita Pizza,18,POS
2024-06-11,Uptown,Margherita Pizza,6,Delivery
2024-06-11,Uptown,Pad Thai,24,POS
2024-06-11,Uptown,Pad Thai,9,Delivery
2024-06-11,Uptown,Beef Rice Bowl,26,POS
2024-06-11,Uptown,Beef Rice Bowl,11,Delivery
2024-06-11,Uptown,Mushroom Pizza,30,POS
2024-06-11,Uptown,Mushroom Pizza,12,Delivery
2024-06-11,Airport,Chicken Rice Bowl,19,POS
2024-06-11,Airport,Chicken Rice Bowl,7,Delivery
2024-06-11,Airport,Beef Burger,16,POS
2024-06-11,Airport,Beef Burger,8,Delivery
2024-06-11,Airport,Veggie Salad,28,POS
2024-06-11,Airport,Veggie Salad,10,Delivery
2024-06-11,Airport,Spaghetti Bolognese,28,POS
2024-06-11,Airport,Spaghetti Bolognese,11,Delivery
2024-06-11,Airport,Fish Tacos,35,POS
2024-06-11,Airport,Fish Tacos,13,Delivery
2024-06-11,Airport,Fried Rice,38,POS
2024-06-11,Airport,Fried Rice,16,Delivery
2024-06-11,Airport,Ramen,53,POS
2024-06-11,Airport,Ramen,18,Delivery
2024-06-11,Airport,Caesar Wrap,20,POS
2024-06-11,Airport,Caesar Wrap,8,Delivery
2024-06-11,Airport,Margherita Pizza,30,POS
2024-06-11,Airport,Margherita Pizza,10,Delivery
2024-06-11,Airport,Pad Thai,32,POS
2024-06-11,Airport,Pad Thai,13,Delivery
2024-06-11,Airport,Beef Rice Bowl,39,POS
2024-06-11,Airport,Beef Rice Bowl,13,Delivery
2024-06-11,Airport,Mushroom Pizza,40,POS
2024-06-11,Airport,Mushroom Pizza,14,Delivery
2024-06-12,Downtown,Chicken Rice Bowl,16,POS
2024-06-12,Downtown,Chicken Rice Bowl,7,Delivery
2024-06-12,Downtown,Beef Burger,25,POS
2024-06-12,Downtown,Beef Burger,11,Delivery
2024-06-12,Downtown,Veggie Salad,28,POS
2024-06-12,Downtown,Veggie Salad,11,Delivery
2024-06-12,Downtown,Spaghetti Bolognese,36,POS
2024-06-12,Downtown,Spaghetti Bolognese,13,Delivery
2024-06-12,Downtown,Fish Tacos,46,POS
2024-06-12,Downtown,Fish Tacos,16,Delivery
2024-06-12,Downtown,Fried Rice,45,POS
2024-06-12,Downtown,Fried Rice,16,Delivery
2024-06-12,Downtown,Ramen,47,POS
2024-06-12,Downtown,Ramen,18,Delivery
2024-06-12,Downtown,Grilled Chicken Plate,18,POS
2024-06-12,Downtown,Grilled Chicken Plate,7,Delivery
2024-06-12,Downtown,Caesar Wrap,24,POS
2024-06-12,Downtown,Caesar Wrap,9,Delivery
2024-06-12,Downtown,Margherita Pizza,24,POS
2024-06-12,Downtown,Margherita Pizza,11,Delivery
2024-06-12,Downtown,Pad Thai,35,POS
2024-06-12,Downtown,Pad Thai,13,Delivery
2024-06-12,Downtown,Beef Rice Bowl,44,POS
2024-06-12,Downtown,Beef Rice Bowl,15,Delivery
2024-06-12,Downtown,Mushroom Pizza,45,POS
2024-06-12,Downtown,Mushroom Pizza,18,Delivery
2024-06-12,Marina,Chicken Rice Bowl,12,POS
2024-06-12,Marina,Chicken Rice Bowl,5,Delivery
2024-06-12,Marina,Beef Burger,20,POS
2024-06-12,Marina,Beef Burger,8,Delivery
2024-06-12,Marina,Veggie Salad,22,POS
2024-06-12,Marina,Veggie Salad,7,Delivery
2024-06-12,Marina,Spaghetti Bolognese,23,POS
2024-06-12,Marina,Spaghetti Bolognese,9,Delivery
2024-06-12,Marina,Fish Tacos,26,POS
2024-06-12,Marina,Fish Tacos,11,Delivery
2024-06-12,Marina,Fried Rice,38,POS
2024-06-12,Marina,Fried Rice,14,Delivery
2024-06-12,Marina,Ramen,35,POS
2024-06-12,Marina,Ramen,15,Delivery
2024-06-12,Marina,Grilled Chicken Plate,14,POS
2024-06-12,Marina,Grilled Chicken Plate,5,Delivery
2024-06-12,Marina,Caesar Wrap,18,POS
2024-06-12,Marina,Caesar Wrap,6,Delivery
2024-06-12,Marina,Margherita Pizza,20,POS
2024-06-12,Marina,Margherita Pizza,8,Delivery
2024-06-12,Marina,Pad Thai,26,POS
2024-06-12,Marina,Pad Thai,9,Delivery
2024-06-12,Marina,Beef Rice Bowl,31,POS
2024-06-12,Marina,Beef Rice Bowl,12,Delivery
2024-06-12,Marina,Mushroom Pizza,39,POS
2024-06-12,Marina,Mushroom Pizza,14,Delivery
2024-06-12,Uptown,Chicken Rice Bowl,12,POS
2024-06-12,Uptown,Chicken Rice Bowl,5,Delivery
2024-06-12,Uptown,Beef Burger,18,POS
2024-06-12,Uptown,Beef Burger,8,Delivery
2024-06-12,Uptown,Veggie Salad,23,POS
2024-06-12,Uptown,Veggie Salad,8,Delivery
2024-06-12,Uptown,Spaghetti Bolognese,23,POS
2024-06-12,Uptown,Spaghetti Bolognese,8,Delivery
2024-06-12,Uptown,Fish Tacos,30,POS
2024-06-12,Uptown,Fish Tacos,11,Delivery
2024-06-12,Uptown,Fried Rice,31,POS
2024-06-12,Uptown,Fried Rice,11,Delivery
2024-06-12,Uptown,Ramen,36,POS
2024-06-12,Uptown,Ramen,16,Delivery
2024-06-12,Uptown,Grilled Chicken Plate,11,POS
2024-06-12,Uptown,Grilled Chicken Plate,5,Delivery
2024-06-12,Uptown,Caesar Wrap,18,POS
2024-06-12,Uptown,Caesar Wrap,7,Delivery
2024-06-12,Uptown,Margherita Pizza,22,POS
2024-06-12,Uptown,Margherita Pizza,8,Delivery
2024-06-12,Uptown,Pad Thai,26,POS
2024-06-12,Uptown,Pad Thai,9,Delivery
2024-06-12,Uptown,Beef Rice Bowl,24,POS
2024-06-12,Uptown,Beef Rice Bowl,10,Delivery
2024-06-12,Uptown,Mushroom Pizza,32,POS
2024-06-12,Uptown,Mushroom Pizza,12,Delivery
2024-06-12,Airport,Chicken Rice Bowl,18,POS
2024-06-12,Airport,Chicken Rice Bowl,7,Delivery
2024-06-12,Airport,Beef Burger,20,POS
2024-06-12,Airport,Beef Burger,8,Delivery
2024-06-12,Airport,Veggie Salad,25,POS
2024-06-12,Airport,Veggie Salad,10,Delivery
2024-06-12,Airport,Spaghetti Bolognese,27,POS
2024-06-12,Airport,Spaghetti Bolognese,10,Delivery
2024-06-12,Airport,Fish Tacos,38,POS
2024-06-12,Airport,Fish Tacos,16,Delivery
2024-06-12,Airport,Fried Rice,34,POS
2024-06-12,Airport,Fried Rice,14,Delivery
2024-06-12,Airport,Ramen,45,POS
2024-06-12,Airport,Ramen,18,Delivery
2024-06-12,Airport,Grilled Chicken Plate,15,POS
2024-06-12,Airport,Grilled Chicken Plate,6,Delivery
2024-06-12,Airport,Caesar Wrap,22,POS
2024-06-12,Airport,Caesar Wrap,10,Delivery
2024-06-12,Airport,Pad Thai,35,POS
2024-06-12,Airport,Pad Thai,13,Delivery
2024-06-12,Airport,Beef Rice Bowl,38,POS
2024-06-12,Airport,Beef Rice Bowl,14,Delivery
2024-06-12,Airport,Mushroom Pizza,36,POS
2024-06-12,Airport,Mushroom Pizza,15,Delivery
2024-06-13,Downtown,Chicken Rice Bowl,21,POS
2024-06-13,Downtown,Chicken Rice Bowl,9,Delivery
2024-06-13,Downtown,Veggie Salad,22,POS
2024-06-13,Downtown,Veggie Salad,9,Delivery
2024-06-13,Downtown,Spaghetti Bolognese,36,POS
2024-06-13,Downtown,Spaghetti Bolognese,13,Delivery
2024-06-13,Downtown,Fish Tacos,36,POS
2024-06-13,Downtown,Fish Tacos,17,Delivery
2024-06-13,Downtown,Fried Rice,42,POS
2024-06-13,Downtown,Fried Rice,15,Delivery
2024-06-13,Downtown,Ramen,46,POS
2024-06-13,Downtown,Ramen,20,Delivery
2024-06-13,Downtown,Grilled Chicken Plate,17,POS
2024-06-13,Downtown,Grilled Chicken Plate,6,Delivery
2024-06-13,Downtown,Caesar Wrap,20,POS
2024-06-13,Downtown,Caesar Wrap,9,Delivery
2024-06-13,Downtown,Margherita Pizza,25,POS
2024-06-13,Downtown,Margherita Pizza,10,Delivery
2024-06-13,Downtown,Pad Thai,33,POS
2024-06-13,Downtown,Pad Thai,14,Delivery
2024-06-13,Downtown,Beef Rice Bowl,36,POS
2024-06-13,Downtown,Beef Rice Bowl,14,Delivery
2024-06-13,Downtown,Mushroom Pizza,47,POS
2024-06-13,Downtown,Mushroom Pizza,18,Delivery
2024-06-13,Marina,Chicken Rice Bowl,13,POS
2024-06-13,Marina,Chicken Rice Bowl,5,Delivery
2024-06-13,Marina,Beef Burger,19,POS
2024-06-13,Marina,Beef Burger,8,Delivery
2024-06-13,Marina,Veggie Salad,22,POS
2024-06-13,Marina,Veggie Salad,10,Delivery
2024-06-13,Marina,Spaghetti Bolognese,32,POS
2024-06-13,Marina,Spaghetti Bolognese,11,Delivery
2024-06-13,Marina,Fish Tacos,34,POS
2024-06-13,Marina,Fish Tacos,13,Delivery
2024-06-13,Marina,Fried Rice,39,POS
2024-06-13,Marina,Fried Rice,17,Delivery
2024-06-13,Marina,Ramen,42,POS
2024-06-13,Marina,Ramen,15,Delivery
2024-06-13,Marina,Grilled Chicken Plate,17,POS
2024-06-13,Marina,Grilled Chicken Plate,7,Delivery
2024-06-13,Marina,Caesar Wrap,21,POS
2024-06-13,Marina,Caesar Wrap,8,Delivery
2024-06-13,Marina,Margherita Pizza,30,POS
2024-06-13,Marina,Margherita Pizza,12,Delivery
2024-06-13,Marina,Beef Rice Bowl,30,POS
2024-06-13,Marina,Beef Rice Bowl,10,Delivery
2024-06-13,Uptown,Chicken Rice Bowl,12,POS
2024-06-13,Uptown,Chicken Rice Bowl,4,Delivery
2024-06-13,Uptown,Beef Burger,20,POS
2024-06-13,Uptown,Beef Burger,8,Delivery
2024-06-13,Uptown,Veggie Salad,20,POS
2024-06-13,Uptown,Veggie Salad,8,Delivery
2024-06-13,Uptown,Spaghetti Bolognese,27,POS
2024-06-13,Uptown,Spaghetti Bolognese,12,Delivery
2024-06-13,Uptown,Fish Tacos,30,POS
2024-06-13,Uptown,Fish Tacos,11,Delivery
2024-06-13,Uptown,Fried Rice,36,POS
2024-06-13,Uptown,Fried Rice,14,Delivery
2024-06-13,Uptown,Ramen,38,POS
2024-06-13,Uptown,Ramen,15,Delivery
2024-06-13,Uptown,Grilled Chicken Plate,14,POS
2024-06-13,Uptown,Grilled Chicken Plate,5,Delivery
2024-06-13,Uptown,Caesar Wrap,19,POS
2024-06-13,Uptown,Caesar Wrap,7,Delivery
2024-06-13,Uptown,Margherita Pizza,21,POS
2024-06-13,Uptown,Margherita Pizza,7,Delivery
2024-06-13,Uptown,Pad Thai,28,POS
2024-06-13,Uptown,Pad Thai,12,Delivery
2024-06-13,Uptown,Beef Rice Bowl,30,POS
2024-06-13,Uptown,Beef Rice Bowl,11,Delivery
2024-06-13,Uptown,Mushroom Pizza,40,POS
2024-06-13,Uptown,Mushroom Pizza,16,Delivery
2024-06-13,Airport,Chicken Rice Bowl,18,POS
2024-06-13,Airport,Chicken Rice Bowl,8,Delivery
2024-06-13,Airport,Beef Burger,25,POS
2024-06-13,Airport,Beef Burger,9,Delivery
2024-06-13,Airport,Veggie Salad,29,POS
2024-06-13,Airport,Veggie Salad,11,Delivery
2024-06-13,Airport,Spaghetti Bolognese,36,POS
2024-06-13,Airport,Spaghetti Bolognese,13,Delivery
2024-06-13,Airport,Fish Tacos,39,POS
2024-06-13,Airport,Fish Tacos,17,Delivery
2024-06-13,Airport,Fried Rice,53,POS
2024-06-13,Airport,Fried Rice,18,Delivery
2024-06-13,Airport,Ramen,59,POS
2024-06-13,Airport,Ramen,20,Delivery
2024-06-13,Airport,Grilled Chicken Plate,22,POS
2024-06-13,Airport,Grilled Chicken Plate,8,Delivery
2024-06-13,Airport,Caesar Wrap,23,POS
2024-06-13,Airport,Caesar Wrap,8,Delivery
2024-06-13,Airport,Margherita Pizza,34,POS
2024-06-13,Airport,Margherita Pizza,12,Delivery
2024-06-13,Airport,Pad Thai,33,POS
2024-06-13,Airport,Pad Thai,13,Delivery
2024-06-13,Airport,Beef Rice Bowl,43,POS
2024-06-13,Airport,Beef Rice Bowl,15,Delivery
2024-06-13,Airport,Mushroom Pizza,46,POS
2024-06-13,Airport,Mushroom Pizza,17,Delivery
2024-06-14,Downtown,Chicken Rice Bowl,18,POS
2024-06-14,Downtown,Chicken Rice Bowl,8,Delivery
2024-06-14,Downtown,Beef Burger,25,POS
2024-06-14,Downtown,Beef Burger,9,Delivery
2024-06-14,Downtown,Veggie Salad,28,POS
2024-06-14,Downtown,Veggie Salad,11,Delivery
2024-06-14,Downtown,Spaghetti Bolognese,35,POS
2024-06-14,Downtown,Spaghetti Bolognese,15,Delivery
2024-06-14,Downtown,Fish Tacos,43,POS
2024-06-14,Downtown,Fish Tacos,16,Delivery
2024-06-14,Downtown,Fried Rice,49,POS
2024-06-14,Downtown,Fried Rice,18,Delivery
2024-06-14,Downtown,Ramen,63,POS
2024-06-14,Downtown,Ramen,26,Delivery
2024-06-14,Downtown,Grilled Chicken Plate,25,POS
2024-06-14,Downtown,Grilled Chicken Plate,9,Delivery
2024-06-14,Downtown,Caesar Wrap,32,POS
2024-06-14,Downtown,Caesar Wrap,12,Delivery
2024-06-14,Downtown,Margherita Pizza,28,POS
2024-06-14,Downtown,Margherita Pizza,12,Delivery
2024-06-14,Downtown,Pad Thai,40,POS
2024-06-14,Downtown,Pad Thai,16,Delivery
2024-06-14,Downtown,Beef Rice Bowl,51,POS
2024-06-14,Downtown,Beef Rice Bowl,17,Delivery
2024-06-14,Downtown,Mushroom Pizza,46,POS
2024-06-14,Downtown,Mushroom Pizza,17,Delivery
2024-06-14,Marina,Chicken Rice Bowl,17,POS
2024-06-14,Marina,Chicken Rice Bowl,6,Delivery
2024-06-14,Marina,Beef Burger,20,POS
2024-06-14,Marina,Beef Burger,8,Delivery
2024-06-14,Marina,Veggie Salad,28,POS
2024-06-14,Marina,Veggie Salad,12,Delivery
2024-06-14,Marina,Spaghetti Bolognese,39,POS
2024-06-14,Marina,Spaghetti Bolognese,14,Delivery
2024-06-14,Marina,Fish Tacos,34,POS
2024-06-14,Marina,Fish Tacos,13,Delivery
2024-06-14,Marina,Ramen,52,POS
2024-06-14,Marina,Ramen,19,Delivery
2024-06-14,Marina,Grilled Chicken Plate,18,POS
2024-06-14,Marina,Grilled Chicken Plate,7,Delivery
2024-06-14,Marina,Caesar Wrap,24,POS
2024-06-14,Marina,Caesar Wrap,9,Delivery
2024-06-14,Marina,Margherita Pizza,27,POS
2024-06-14,Marina,Margherita Pizza,9,Delivery
2024-06-14,Marina,Pad Thai,33,POS
2024-06-14,Marina,Pad Thai,12,Delivery
2024-06-14,Marina,Beef Rice Bowl,37,POS
2024-06-14,Marina,Beef Rice Bowl,14,Delivery
2024-06-14,Marina,Mushroom Pizza,52,POS
2024-06-14,Marina,Mushroom Pizza,19,Delivery
2024-06-14,Uptown,Chicken Rice Bowl,16,POS
2024-06-14,Uptown,Chicken Rice Bowl,6,Delivery
2024-06-14,Uptown,Veggie Salad,28,POS
2024-06-14,Uptown,Veggie Salad,12,Delivery
2024-06-14,Uptown,Spaghetti Bolognese,31,POS
2024-06-14,Uptown,Spaghetti Bolognese,11,Delivery
2024-06-14,Uptown,Fish Tacos,46,POS
2024-06-14,Uptown,Fish Tacos,17,Delivery
2024-06-14,Uptown,Fried Rice,46,POS
2024-06-14,Uptown,Fried Rice,17,Delivery
2024-06-14,Uptown,Ramen,53,POS
2024-06-14,Uptown,Ramen,20,Delivery
2024-06-14,Uptown,Grilled Chicken Plate,19,POS
2024-06-14,Uptown,Grilled Chicken Plate,7,Delivery
2024-06-14,Uptown,Caesar Wrap,24,POS
2024-06-14,Uptown,Caesar Wrap,9,Delivery
2024-06-14,Uptown,Margherita Pizza,30,POS
2024-06-14,Uptown,Margherita Pizza,10,Delivery
2024-06-14,Uptown,Pad Thai,35,POS
2024-06-14,Uptown,Pad Thai,15,Delivery
2024-06-14,Uptown,Beef Rice Bowl,38,POS
2024-06-14,Uptown,Beef Rice Bowl,15,Delivery
2024-06-14,Uptown,Mushroom Pizza,42,POS
2024-06-14,Uptown,Mushroom Pizza,14,Delivery
2024-06-14,Airport,Chicken Rice Bowl,30,POS
2024-06-14,Airport,Chicken Rice Bowl,10,Delivery
2024-06-14,Airport,Beef Burger,33,POS
2024-06-14,Airport,Beef Burger,13,Delivery
2024-06-14,Airport,Veggie Salad,42,POS
2024-06-14,Airport,Veggie Salad,14,Delivery
2024-06-14,Airport,Spaghetti Bolognese,40,POS
2024-06-14,Airport,Spaghetti Bolognese,16,Delivery
2024-06-14,Airport,Fish Tacos,54,POS
2024-06-14,Airport,Fish Tacos,21,Delivery
2024-06-14,Airport,Fried Rice,64,POS
2024-06-14,Airport,Fried Rice,28,Delivery
2024-06-14,Airport,Ramen,63,POS
2024-06-14,Airport,Ramen,23,Delivery
2024-06-14,Airport,Grilled Chicken Plate,26,POS
2024-06-14,Airport,Grilled Chicken Plate,10,Delivery
2024-06-14,Airport,Caesar Wrap,33,POS
2024-06-14,Airport,Caesar Wrap,11,Delivery
2024-06-14,Airport,Margherita Pizza,39,POS
2024-06-14,Airport,Margherita Pizza,15,Delivery
2024-06-14,Airport,Pad Thai,49,POS
2024-06-14,Airport,Pad Thai,19,Delivery
2024-06-14,Airport,Beef Rice Bowl,48,POS
2024-06-14,Airport,Beef Rice Bowl,21,Delivery
2024-06-14,Airport,Mushroom Pizza,68,POS
2024-06-14,Airport,Mushroom Pizza,26,Delivery
2024-06-15,Downtown,Chicken Rice Bowl,19,POS
2024-06-15,Downtown,Chicken Rice Bowl,8,Delivery
2024-06-15,Downtown,Beef Burger,24,POS
2024-06-15,Downtown,Beef Burger,10,Delivery
2024-06-15,Downtown,Veggie Salad,33,POS
2024-06-15,Downtown,Veggie Salad,12,Delivery
2024-06-15,Downtown,Spaghetti Bolognese,41,POS
2024-06-15,Downtown,Spaghetti Bolognese,15,Delivery
2024-06-15,Downtown,Fish Tacos,44,POS
2024-06-15,Downtown,Fish Tacos,17,Delivery
2024-06-15,Downtown,Fried Rice,47,POS
2024-06-15,Downtown,Fried Rice,19,Delivery
2024-06-15,Downtown,Ramen,55,POS
2024-06-15,Downtown,Ramen,22,Delivery
2024-06-15,Downtown,Grilled Chicken Plate,22,POS
2024-06-15,Downtown,Grilled Chicken Plate,9,Delivery
2024-06-15,Downtown,Caesar Wrap,24,POS
2024-06-15,Downtown,Caesar Wrap,10,Delivery
2024-06-15,Downtown,Margherita Pizza,28,POS
2024-06-15,Downtown,Margherita Pizza,12,Delivery
2024-06-15,Downtown,Pad Thai,32,POS
2024-06-15,Downtown,Pad Thai,14,Delivery
2024-06-15,Downtown,Beef Rice Bowl,40,POS
2024-06-15,Downtown,Beef Rice Bowl,18,Delivery
2024-06-15,Marina,Chicken Rice Bowl,24,POS
2024-06-15,Marina,Chicken Rice Bowl,8,Delivery
2024-06-15,Marina,Beef Burger,24,POS
2024-06-15,Marina,Beef Burger,11,Delivery
2024-06-15,Marina,Veggie Salad,28,POS
2024-06-15,Marina,Veggie Salad,11,Delivery
2024-06-15,Marina,Spaghetti Bolognese,34,POS
2024-06-15,Marina,Spaghetti Bolognese,14,Delivery
2024-06-15,Marina,Fish Tacos,43,POS
2024-06-15,Marina,Fish Tacos,19,Delivery
2024-06-15,Marina,Fried Rice,45,POS
2024-06-15,Marina,Fried Rice,19,Delivery
2024-06-15,Marina,Ramen,51,POS
2024-06-15,Marina,Ramen,17,Delivery
2024-06-15,Marina,Grilled Chicken Plate,18,POS
2024-06-15,Marina,Grilled Chicken Plate,8,Delivery
2024-06-15,Marina,Margherita Pizza,31,POS
2024-06-15,Marina,Margherita Pizza,11,Delivery
2024-06-15,Marina,Pad Thai,33,POS
2024-06-15,Marina,Pad Thai,14,Delivery
2024-06-15,Marina,Beef Rice Bowl,37,POS
2024-06-15,Marina,Beef Rice Bowl,15,Delivery
2024-06-15,Marina,Mushroom Pizza,51,POS
2024-06-15,Marina,Mushroom Pizza,20,Delivery
2024-06-15,Uptown,Chicken Rice Bowl,15,POS
2024-06-15,Uptown,Chicken Rice Bowl,6,Delivery
2024-06-15,Uptown,Beef Burger,21,POS
2024-06-15,Uptown,Beef Burger,9,Delivery
2024-06-15,Uptown,Veggie Salad,31,POS
2024-06-15,Uptown,Veggie Salad,12,Delivery
2024-06-15,Uptown,Spaghetti Bolognese,26,POS
2024-06-15,Uptown,Spaghetti Bolognese,11,Delivery
2024-06-15,Uptown,Fish Tacos,40,POS
2024-06-15,Uptown,Fish Tacos,16,Delivery
2024-06-15,Uptown,Fried Rice,42,POS
2024-06-15,Uptown,Fried Rice,16,Delivery
2024-06-15,Uptown,Ramen,48,POS
2024-06-15,Uptown,Ramen,19,Delivery
2024-06-15,Uptown,Grilled Chicken Plate,20,POS
2024-06-15,Uptown,Grilled Chicken Plate,8,Delivery
2024-06-15,Uptown,Caesar Wrap,24,POS
2024-06-15,Uptown,Caesar Wrap,9,Delivery
2024-06-15,Uptown,Margherita Pizza,24,POS
2024-06-15,Uptown,Margherita Pizza,10,Delivery
2024-06-15,Uptown,Pad Thai,29,POS
2024-06-15,Uptown,Pad Thai,11,Delivery
2024-06-15,Uptown,Beef Rice Bowl,29,POS
2024-06-15,Uptown,Beef Rice Bowl,13,Delivery
2024-06-15,Uptown,Mushroom Pizza,34,POS
2024-06-15,Uptown,Mushroom Pizza,13,Delivery
2024-06-15,Airport,Chicken Rice Bowl,24,POS
2024-06-15,Airport,Chicken Rice Bowl,11,Delivery
2024-06-15,Airport,Beef Burger,32,POS
2024-06-15,Airport,Beef Burger,12,Delivery
2024-06-15,Airport,Veggie Salad,40,POS
2024-06-15,Airport,Veggie Salad,16,Delivery
2024-06-15,Airport,Spaghetti Bolognese,54,POS
2024-06-15,Airport,Spaghetti Bolognese,18,Delivery
2024-06-15,Airport,Fish Tacos,54,POS
2024-06-15,Airport,Fish Tacos,20,Delivery
2024-06-15,Airport,Fried Rice,61,POS
2024-06-15,Airport,Fried Rice,24,Delivery
2024-06-15,Airport,Ramen,67,POS
2024-06-15,Airport,Ramen,30,Delivery
2024-06-15,Airport,Grilled Chicken Plate,23,POS
2024-06-15,Airport,Grilled Chicken Plate,9,Delivery
2024-06-15,Airport,Caesar Wrap,27,POS
2024-06-15,Airport,Caesar Wrap,11,Delivery
2024-06-15,Airport,Margherita Pizza,37,POS
2024-06-15,Airport,Margherita Pizza,14,Delivery
2024-06-15,Airport,Pad Thai,43,POS
2024-06-15,Airport,Pad Thai,18,Delivery
2024-06-15,Airport,Beef Rice Bowl,45,POS
2024-06-15,Airport,Beef Rice Bowl,19,Delivery
2024-06-15,Airport,Mushroom Pizza,63,POS
2024-06-15,Airport,Mushroom Pizza,21,Delivery
2024-06-16,Downtown,Chicken Rice Bowl,18,POS
2024-06-16,Downtown,Chicken Rice Bowl,7,Delivery
2024-06-16,Downtown,Beef Burger,27,POS
2024-06-16,Downtown,Beef Burger,11,Delivery
2024-06-16,Downtown,Veggie Salad,30,POS
2024-06-16,Downtown,Veggie Salad,12,Delivery
2024-06-16,Downtown,Spaghetti Bolognese,37,POS
2024-06-16,Downtown,Spaghetti Bolognese,16,Delivery
2024-06-16,Downtown,Fish Tacos,43,POS
2024-06-16,Downtown,Fish Tacos,17,Delivery
2024-06-16,Downtown,Fried Rice,49,POS
2024-06-16,Downtown,Fried Rice,20,Delivery
2024-06-16,Downtown,Ramen,51,POS
2024-06-16,Downtown,Ramen,19,Delivery
2024-06-16,Downtown,Grilled Chicken Plate,21,POS
2024-06-16,Downtown,Grilled Chicken Plate,8,Delivery
2024-06-16,Downtown,Caesar Wrap,21,POS
2024-06-16,Downtown,Caesar Wrap,9,Delivery
2024-06-16,Downtown,Margherita Pizza,33,POS
2024-06-16,Downtown,Margherita Pizza,13,Delivery
2024-06-16,Downtown,Pad Thai,41,POS
2024-06-16,Downtown,Pad Thai,18,Delivery
2024-06-16,Downtown,Beef Rice Bowl,39,POS
2024-06-16,Downtown,Beef Rice Bowl,16,Delivery
2024-06-16,Downtown,Mushroom Pizza,38,POS
2024-06-16,Downtown,Mushroom Pizza,16,Delivery
2024-06-16,Marina,Chicken Rice Bowl,17,POS
2024-06-16,Marina,Chicken Rice Bowl,7,Delivery
2024-06-16,Marina,Veggie Salad,28,POS
2024-06-16,Marina,Veggie Salad,11,Delivery
2024-06-16,Marina,Spaghetti Bolognese,30,POS
2024-06-16,Marina,Spaghetti Bolognese,10,Delivery
2024-06-16,Marina,Fish Tacos,36,POS
2024-06-16,Marina,Fish Tacos,13,Delivery
2024-06-16,Marina,Fried Rice,34,POS
2024-06-16,Marina,Fried Rice,13,Delivery
2024-06-16,Marina,Ramen,38,POS
2024-06-16,Marina,Ramen,15,Delivery
2024-06-16,Marina,Grilled Chicken Plate,16,POS
2024-06-16,Marina,Grilled Chicken Plate,7,Delivery
2024-06-16,Marina,Caesar Wrap,22,POS
2024-06-16,Marina,Caesar Wrap,7,Delivery
2024-06-16,Marina,Margherita Pizza,25,POS
2024-06-16,Marina,Margherita Pizza,11,Delivery
2024-06-16,Marina,Pad Thai,32,POS
2024-06-16,Marina,Pad Thai,12,Delivery
2024-06-16,Marina,Beef Rice Bowl,34,POS
2024-06-16,Marina,Beef Rice Bowl,12,Delivery
2024-06-16,Marina,Mushroom Pizza,40,POS
2024-06-16,Marina,Mushroom Pizza,14,Delivery
2024-06-16,Uptown,Chicken Rice Bowl,14,POS
2024-06-16,Uptown,Chicken Rice Bowl,5,Delivery
2024-06-16,Uptown,Beef Burger,17,POS
2024-06-16,Uptown,Beef Burger,7,Delivery
2024-06-16,Uptown,Veggie Salad,23,POS
2024-06-16,Uptown,Veggie Salad,9,Delivery
2024-06-16,Uptown,Spaghetti Bolognese,30,POS
2024-06-16,Uptown,Spaghetti Bolognese,12,Delivery
2024-06-16,Uptown,Fish Tacos,35,POS
2024-06-16,Uptown,Fish Tacos,12,Delivery
2024-06-16,Uptown,Fried Rice,35,POS
2024-06-16,Uptown,Fried Rice,16,Delivery
2024-06-16,Uptown,Ramen,47,POS
2024-06-16,Uptown,Ramen,17,Delivery
2024-06-16,Uptown,Grilled Chicken Plate,16,POS
2024-06-16,Uptown,Grilled Chicken Plate,7,Delivery
2024-06-16,Uptown,Caesar Wrap,18,POS
2024-06-16,Uptown,Caesar Wrap,7,Delivery
2024-06-16,Uptown,Margherita Pizza,28,POS
2024-06-16,Uptown,Margherita Pizza,9,Delivery
2024-06-16,Uptown,Pad Thai,28,POS
